3.570374843842872625e+00,4.072333666856575718e+00,1.511751384775302132e+00,2.444373927404136282e+00
4.360914992007271174e+00,4.393620481020160895e+00,2.327381767014264025e+00,3.126754897484910423e+00
5.137098749302159817e+00,3.851970142036179823e+00,1.716108661762623555e+00,2.589138346910729194e+00
4.930272674696598578e+00,4.235319541180900593e+00,2.347666068107658877e+00,2.890153147544510581e+00
4.691387399485390297e+00,4.539107703300395258e+00,2.459098649468864473e+00,4.004690711908706291e+00
4.126366000354824592e+00,4.766318746432556708e+00,2.302851766593554395e+00,2.772611158894229710e+00
4.091749863447833313e+00,4.687515112822800312e+00,1.443696251754988502e+00,3.023874952496105273e+00
4.165627007484109967e+00,3.935854820836478751e+00,1.442827230462327970e+00,3.024799733494673681e+00
4.608951715820748696e+00,4.200279746262855163e+00,1.821251119081649161e+00,3.317224570679832230e+00
4.581280405367441411e+00,4.399701394523862774e+00,2.193096805812660754e+00,2.331449819137500157e+00
4.718947632199514075e+00,3.846582619799284952e+00,1.763120651777975390e+00,2.879538323481019901e+00
4.202026679569422107e+00,4.606130540847112265e+00,1.826567813102701665e+00,3.109983269494606350e+00
4.731627288719178814e+00,5.078547750300775654e+00,1.133041267177642197e+00,3.215898193740744482e+00
3.525628966575750312e+00,4.119594751897790452e+00,2.264561844604601859e+00,2.662147641155524269e+00
3.843250118356853484e+00,3.906358865847751716e+00,1.328667439666248118e+00,3.358736717460971022e+00
4.573099601159626992e+00,4.563062599720163703e+00,8.818820145128344334e-01,2.644747629919246279e+00
3.942819855172083887e+00,4.393299666202053366e+00,2.179712690482981330e+00,3.079563708390046006e+00
4.556907839009578964e+00,3.405440982738010991e+00,2.462264731418668973e+00,4.035608242772707577e+00
4.412728384398671544e+00,4.114342218347136537e+00,2.284032289520716574e+00,3.085936938056678791e+00
4.373186936337692288e+00,3.973058264530887396e+00,1.750321918529720744e+00,3.433221606971311957e+00
4.285679594208025911e+00,3.820159924307676924e+00,1.527645511844749171e+00,3.313384284716674788e+00
4.703816474940468950e+00,4.112634708644619330e+00,2.204251520103928108e+00,2.583475701591165574e+00
