3.063562863628673583e+00,2.135094218603248883e+00,4.423763865255245342e+00,1.212712295970500787e+00,5.851453685030458818e-01
3.274984435131084837e+00,1.908312850770970126e+00,3.431329255873940998e+00,2.406839159814303297e+00,-2.730875959688329191e-01
3.017828598382543692e+00,1.971537833064384460e+00,3.918854799441278569e+00,1.634623295541653309e+00,7.698820694140754428e-01
3.029499932542953911e+00,2.475743566209430480e+00,3.570166847767534790e+00,2.050708386581204135e+00,8.750120980736241227e-01
3.942254841490245632e+00,2.946472157919106216e+00,3.048264417699119377e+00,1.630781147189283464e+00,8.944598616751845421e-01
2.546308081716843752e+00,2.058636685596079374e+00,4.123106329125649339e+00,8.625148876669996856e-01,2.719703271014680679e-01
3.773192983922091237e+00,2.548842432347639075e+00,3.657448280869859847e+00,2.056261813805281946e+00,7.887441576658464903e-01
3.050878255801128702e+00,2.130529677683824730e+00,3.535145340504171951e+00,4.801745968357425953e-01,5.454211875951966437e-01
3.684325375391430679e+00,2.170580108118175922e+00,2.867648727510440754e+00,2.013327285041377479e+00,7.394978343334184245e-01
3.109842529109160925e+00,2.403404683835849376e+00,3.776166013154843792e+00,1.040927609772699824e+00,1.447643891617852674e+00
2.627826428155348282e+00,2.066362292793778366e+00,3.647316452022619337e+00,1.431542414629228821e+00,1.017550660680688335e+00
3.169410664627285268e+00,2.104086960911560666e+00,3.378741379783460008e+00,1.796903999170515576e+00,9.730469331083637652e-01
3.180725390035998412e+00,1.607435651923269981e+00,3.161449183893759507e+00,1.487978663714470740e+00,1.034799429517716085e+00
3.298810942457605755e+00,1.900776791572577729e+00,3.419822453119744754e+00,8.563153874700593082e-01,-2.642661692848876642e-01
2.595731682284157849e+00,1.801804736891845282e+00,3.777440316770941831e+00,1.670540917401699410e+00,7.246754501099127443e-01
2.852464706041142772e+00,2.094722054541984679e+00,3.542908376135765369e+00,9.357275756729406258e-01,5.115762339096169287e-01
2.720091488313360006e+00,2.357177297039920738e+00,3.846220023231096796e+00,1.801180459014555257e+00,6.521539555857229775e-01
2.608591180525590136e+00,2.089441253760913941e+00,3.166868551588580161e+00,1.567890192637974245e+00,3.859792702976386214e-01
2.680745696996575500e+00,2.285156025025592452e+00,3.316746673043195148e+00,1.187850799932843593e+00,2.251856502889262313e-01
2.856929566263175957e+00,1.827438004489623458e+00,3.692395139946011540e+00,1.575084251794375501e+00,4.942424367741697910e-01
2.618080574206111510e+00,1.911805955541471924e+00,2.610735180883505979e+00,1.599402827742993694e+00,1.535200309408731201e+00
2.917952955813379656e+00,2.244878990039154587e+00,3.654776831498432799e+00,9.747342665739743284e-01,-1.042708449468775500e-01
2.718017062792122740e+00,2.454769157865922757e+00,3.549163862090746857e+00,8.560643981765266863e-01,7.757811460633764478e-01
2.631724664967998617e+00,1.967510233098950456e+00,2.862931939788000868e+00,1.114107475580733864e+00,1.135093838846449543e+00
3.042012884554103458e+00,1.814654645518683607e+00,3.213444760385930632e+00,1.294960293591904454e+00,5.338719813225361044e-01
2.618361861083340791e+00,1.951570074330902127e+00,3.241222889004637064e+00,1.496785839067878765e+00,6.060842153102785623e-01
3.505826652572503033e+00,1.711354367152003064e+00,3.435556424730839442e+00,1.885161528778510398e+00,1.011931667078536545e+00
2.256054024575476546e+00,2.362025141733726130e+00,2.661964814649709687e+00,1.847513011265698779e+00,7.076485498510391992e-01
2.812683481334378399e+00,2.555721910666131524e+00,3.655417027234548755e+00,1.591288656386530942e+00,1.432876256622539923e+00
3.158585154572676856e+00,1.863606820312142309e+00,2.922106671403966516e+00,1.662291877024975717e+00,2.662782782379723434e-01
2.417259360075751484e+00,2.456912110228462787e+00,3.580938286701078166e+00,1.605734694850074140e+00,1.177045486551613340e+00
2.602096585564266817e+00,2.050108404450657229e+00,3.138652443960155747e+00,1.650865020471448341e+00,8.628474292711936222e-01
2.719786391162467343e+00,1.820138711539867726e+00,3.377543843736486195e+00,1.288121782294464168e+00,7.878959626330652721e-01
3.073561109194316909e+00,1.576923652334255577e+00,3.585445988415392193e+00,1.339377564543846155e+00,6.921881067128416998e-01
2.736034194972877032e+00,1.892756676546983208e+00,3.122278598363124047e+00,1.030785977521148533e+00,2.918146970747953484e-01
4.035560313023629497e+00,2.089830948905852637e+00,3.086868187843394118e+00,1.522267090893968833e+00,1.853317340137997649e-01
1.986945864352072544e+00,1.902979472082274359e+00,3.726497318788539292e+00,1.725758960244687223e+00,8.969229309430909458e-01
3.200040595944492861e+00,2.740652099863343238e+00,2.681585174735149568e+00,1.447253031878710017e+00,6.056221139314068580e-01
3.294576163160853000e+00,1.706197932650972415e+00,3.475771893251117906e+00,1.760930123259639490e+00,6.330215636116487410e-01
2.986994159341550770e+00,2.462656311033450951e+00,3.400482622504494845e+00,9.414314749935346338e-01,1.160103082897391724e+00
3.343855467872081544e+00,2.230515172620579190e+00,3.420930517075602140e+00,1.377057415352566316e+00,5.338226083040351622e-01
2.553009572936365323e+00,1.964236146217156254e+00,4.461734447669559955e+00,1.546017350191731365e+00,5.216411579786759400e-01
3.209884344434117409e+00,2.395818647889524478e+00,2.642288400913006097e+00,1.837111770030383839e+00,8.909161761332911045e-01
2.516552136192244049e+00,1.889805773511468168e+00,3.306543764037142896e+00,1.058589957941048487e+00,1.257569836691485587e+00
2.859531191614096191e+00,2.434673973315001128e+00,3.541959442994218943e+00,1.606321461612705281e+00,9.521761347980358670e-01
2.401503685208164818e+00,1.601469995743744157e+00,3.526146022773203548e+00,1.283374375801630052e+00,9.172790563421403531e-01
2.584270545435490174e+00,1.661420685079354920e+00,2.471755191611824998e+00,1.774783643393252452e+00,4.085696038471325342e-01
3.540430979790422317e+00,2.434388981296562449e+00,2.418559758519907010e+00,2.204948595756413443e+00,6.177425485071090794e-01
3.169987277368925938e+00,1.508047229941053002e+00,3.197174744354547737e+00,1.358763180191601361e+00,6.239570234173930086e-02
2.903414769305665555e+00,2.128460911233997610e+00,3.926563852379936215e+00,1.462747497114202488e+00,5.229213934110032991e-01
3.031085971520441458e+00,2.781316198557422403e+00,2.858141637265383839e+00,1.586813149093587727e+00,7.479755282470137434e-01
2.485835033250423987e+00,1.625095941844436620e+00,2.982788032040739168e+00,1.254085543762289534e+00,1.008615685093957826e+00
2.947234032308458485e+00,2.292811191836190421e+00,3.686365500258562022e+00,2.164794843671714375e+00,9.650929494993460978e-01
2.682097381314606732e+00,1.950884927016649284e+00,2.636760673827856394e+00,1.655086320788930809e+00,3.505100176589209804e-01
2.987795324613943038e+00,2.500083717247006732e+00,3.441083413736564012e+00,1.909611089592826216e+00,3.648945396119177009e-01
2.184125823569980085e+00,1.885395686695896966e+00,2.961366570567707246e+00,1.807360538845256714e+00,1.506932734684870434e-01
2.810830639808152842e+00,2.709999511444021625e+00,2.814171029218015541e+00,1.948733801412087185e+00,3.656658756073852823e-01
2.881811110589991287e+00,2.068835550046657978e+00,3.731116391137605959e+00,1.355642451542518279e+00,1.755339205419987891e-01
2.988537426408245157e+00,2.264439790508903538e+00,2.691477176735262322e+00,8.737255793586439223e-01,6.355601064653242371e-01
