1.182593065823221989e+00,4.712787392596668568e+00,5.582779561567952076e-01,1.788493456069330856e+00,3.925364741399924196e+00,2.457601829786165037e+00,1.716809243906106897e+00
1.487730220170347728e+00,4.957701377914736085e+00,8.892495038061422052e-01,2.135778043195781351e+00,2.532485861321532639e+00,1.772299899557710390e+00,4.719123801889920644e-01
1.623413620395096846e+00,4.600472729250561166e+00,1.354127317376179196e+00,1.945535255495352001e+00,4.029847106335196827e+00,2.319906710840154318e+00,9.104161301409940954e-01
-1.283161930130795048e-01,5.114791181725641067e+00,1.091885538745448470e-01,1.492609007834734935e+00,3.153675649961319216e+00,3.503591649452436840e+00,6.683007342948513729e-01
6.363453569137516030e-01,3.395161166012245602e+00,4.898181511250882525e-01,6.199568028667382658e-01,2.006848570365514561e+00,2.848791574787588488e+00,1.072155233533043317e+00
1.377352753896918580e+00,4.233482330209669797e+00,3.239683544350955291e-01,1.455078302348702834e+00,3.272036648126233960e+00,2.024240917503045800e+00,1.602290445997894608e+00
6.316063703306331600e-01,4.128745099159599974e+00,8.693002279442725300e-01,1.760287914844116397e+00,2.757828365854776642e+00,2.003868842606113088e+00,9.688842348294288698e-01
6.148238618284634915e-01,3.678972011901203043e+00,1.052735280805265461e+00,1.181145126565859904e+00,3.065021780707804400e+00,3.018899022107969454e+00,8.568256045076985128e-01
2.004955295234164492e+00,3.806120557827365580e+00,7.132471938694538993e-01,1.464856037264167021e+00,3.710766715038849917e+00,2.562414272932060477e+00,8.375173788714431744e-01
8.036931484148209792e-01,4.159837689948608919e+00,1.109514122697965455e+00,1.274400691095990412e+00,2.687280334152179595e+00,1.838629656805643275e+00,5.797816739786465501e-01
8.362215698835528954e-01,4.161104799639037566e+00,1.268975073673783482e+00,1.235611033397325143e+00,3.654732632235801137e+00,3.030948281243856623e+00,1.022045084048481600e+00
7.931872043685899154e-01,4.145256710577514880e+00,6.701102846786570755e-01,1.471276907853604099e+00,2.859597916594473155e+00,2.959220467860377290e+00,1.394085977563306544e+00
7.887799356073668111e-01,4.270644062963485865e+00,-1.935091284959957747e-01,1.214352359474293097e+00,2.871689608042783615e+00,2.886687836515839489e+00,1.201780669952129843e+00
1.324292852058275738e+00,3.161311954421219816e+00,6.193416041125924254e-01,1.799573877025056667e+00,2.690057185382682903e+00,2.909586628638864525e+00,-1.940701369879871407e-01
4.466462087067721853e-01,4.137806438185484659e+00,9.975131445214645565e-01,1.361887836790595330e+00,3.704592221777696981e+00,2.957816909180535081e+00,3.817828123670855556e-01
5.764540340702372090e-01,3.989497615538830644e+00,5.498568178791508609e-01,1.186325311175562280e+00,1.862347998958840067e+00,2.616478864313517505e+00,-4.124698143054938981e-03
1.345126737098242931e+00,4.997311943860646366e+00,5.571327629142586169e-02,2.323529952001228249e+00,3.043639724392748658e+00,2.031050837303405743e+00,1.286413557549119124e+00
1.970930782308647933e+00,3.256944819518469814e+00,3.559203299239817597e-01,2.160787210881410125e+00,3.006026573901208643e+00,1.633961421111694845e+00,4.981410793289156036e-01
1.062502864063826102e+00,3.679051851068655843e+00,1.473447915650569762e-01,1.438245696638453586e+00,2.785449807429377866e+00,2.171814311629778338e+00,1.061021994514073974e+00
1.816493854552286402e+00,4.307003457071224339e+00,8.828290692993892019e-01,9.819861172706134678e-01,3.367137309377043586e+00,2.769241395517534787e+00,6.503189029991753856e-01
1.283675070952125186e+00,4.462151751221949070e+00,5.165780988792172401e-01,1.458867852332730974e+00,3.054736673268286573e+00,1.642741897361535308e+00,4.822355359564796107e-01
1.268280803829137326e+00,4.930447516635533489e+00,4.936464240940732218e-01,1.430204297011306469e+00,3.351323279649209841e+00,2.304148030227063604e+00,1.542352856136528061e+00
4.888612573265427308e-01,4.326929471199503219e+00,5.162497750312631251e-01,6.305459003741061830e-01,3.835533180470561909e+00,1.909621067044347420e+00,1.309469543598178465e+00
8.103702325416989316e-01,4.050907650380524139e+00,-6.834268017492239888e-02,8.501057542529000255e-01,2.808444859906269464e+00,2.514274515010946676e+00,1.067813236682311429e+00
1.402342042717624748e+00,3.674387591883716997e+00,1.425618530616696633e+00,1.038037186830618852e+00,2.703541679700198763e+00,3.120150924877797216e+00,8.304991398374942380e-01
-1.028698037359446760e-01,2.905246608776289818e+00,5.732099532607082271e-01,1.642433767469924977e+00,3.312288282476516077e+00,2.310806047653756856e+00,1.623766166651985809e+00
7.476520686573608909e-01,4.193243296998499403e+00,6.916649366654924469e-01,9.918494229953274122e-01,2.006004392538963454e+00,3.102233734878858229e+00,8.614160316144567897e-01
9.546325676292519713e-01,4.427143404841320518e+00,1.352218394282586056e-01,6.852104051098046877e-01,2.281306307813337320e+00,2.600823888388506866e+00,1.737951092908080808e+00
8.074874781419851821e-01,3.365907213276012389e+00,4.910025187392110801e-01,9.811254222291860838e-01,3.171779818084014213e+00,2.101648283222086189e+00,1.000193445142259385e+00
1.109937192698078778e+00,4.808852689917708645e+00,3.311820847322768380e-01,9.496536402763571250e-01,3.223547748197363116e+00,2.346040131216649449e+00,1.942151292825321729e+00
1.172244043245785683e+00,4.102907758189621390e+00,1.279862447605417675e+00,1.413545749123075623e+00,2.215452262296901953e+00,2.184917992338214265e+00,9.969815887988552339e-01
2.118353965453362076e+00,4.169054991838690327e+00,1.691463075180940079e+00,3.581725244367736094e-01,2.883711255374614257e+00,2.015062361784946798e+00,1.173475607957283229e+00
9.512771158345297851e-01,4.409235479472144448e+00,1.038172673445639349e+00,4.113451892840962465e-01,2.776582109712945279e+00,2.255441241684685405e+00,1.571251031182435032e+00
7.031377562417744365e-01,4.607790747189901559e+00,1.184871048894092338e+00,9.152348330945909716e-01,2.849525966458303472e+00,3.342316868418135023e+00,7.311520408787191005e-01
1.166864904336554432e+00,3.446789629509183328e+00,5.985158890127211251e-01,1.112973685110907329e+00,3.073443948466841658e+00,2.401298719327970232e+00,7.348084415084767951e-01
6.241850732819766989e-01,4.493461070836988647e+00,1.517862553807381776e+00,9.262156452204282076e-01,2.844718765011896355e+00,1.847159866334295852e+00,1.171786539610689903e+00
1.004588119492228593e+00,3.140445893648092124e+00,5.033109699863231867e-01,1.615582567983120166e+00,2.674377917904977142e+00,2.639692769068087586e+00,1.324798762366732108e+00
6.828345030147562333e-01,4.010832981668793096e+00,1.214946371711075113e+00,1.401529800890578992e+00,2.795789884192056540e+00,3.361496944924438512e+00,1.777695260241101582e+00
1.037175482393204673e+00,4.691943706173081097e+00,1.030091675092546399e+00,1.399984562198156590e+00,3.508205753496600465e+00,2.991267732285624259e+00,1.681612657821447421e+00
4.581292489303833149e-01,3.333874844493200484e+00,9.302274977681750379e-01,1.903005836784823934e+00,3.204164292719883456e+00,2.434847764299010731e+00,-3.910484886500853463e-02
4.436562251540281387e-01,3.903695772681230025e+00,6.028804926779274265e-01,2.047801274796911208e+00,3.160368409622030583e+00,2.026944878532421335e+00,1.392125376574694373e+00
9.406075359836821859e-01,3.882011463880127522e+00,7.093907946995637870e-01,1.653397609587325956e+00,3.433512870675048401e+00,2.976169796955426605e+00,1.517294106570250767e+00
1.473846702160899635e+00,4.367415256040672489e+00,9.274325149149160730e-01,1.703360182313484295e+00,2.999729609331935443e+00,2.754168539663281123e+00,1.247077302082301831e+00
1.680815934787645460e+00,3.933632829970025391e+00,-4.058482658213393712e-01,1.569361215567989021e+00,3.472424954441214240e+00,2.364314533200301494e+00,1.235549030431029927e+00
7.168308458792852500e-01,4.200457033157456443e+00,7.675144966415614611e-02,8.648468554901105332e-01,3.848287922306006692e+00,2.530928379451260035e+00,2.064638962232204777e-01
1.246731717733005285e+00,4.427604952025138374e+00,7.861600994238066020e-01,1.548470585665542520e+00,2.057643297139112093e+00,1.903098861260535291e+00,1.523559503030667006e+00
1.594639444753499724e+00,3.882555663006663327e+00,1.367941112035080842e+00,1.294183284878094975e+00,1.999858157799635494e+00,2.246817341326322381e+00,1.757466927473916751e+00
1.544546522046474690e+00,4.456321746855002708e+00,6.063630738805739773e-01,1.124358023491480951e+00,3.500387097085703836e+00,2.912060326987075509e+00,8.786220038428638190e-01
6.525923862684311905e-01,4.578241135424051755e+00,5.817261691855240002e-01,9.774628679478614135e-01,3.131626373037633471e+00,1.103323448967087117e+00,1.465097630756253988e+00
6.400134287887179196e-01,4.837936770388144403e+00,6.908551993147378223e-01,8.102363359562188005e-01,2.627483566219269484e+00,1.811983407519461187e+00,1.417443747620499295e+00
1.678090574655628719e+00,4.368090979420440334e+00,1.288139423880143575e+00,1.824098725342466976e+00,3.689716173471532024e+00,1.900967079261485670e+00,1.205427132022505177e+00
1.613119274301003658e+00,3.616486585820835487e+00,8.539693704668970264e-01,7.162525852220906764e-01,2.924943977118653393e+00,2.811912741050526243e+00,8.402369184543811986e-01
1.356829733638744262e+00,4.187279101709532547e+00,1.209325213585659808e+00,1.780558758222932525e+00,3.187278635259906956e+00,2.979824142086989980e+00,7.811490360875943395e-01
1.530130124742698605e+00,4.358692830949519426e+00,6.457316855716243031e-01,4.035298875432963284e-01,3.021380539412174215e+00,3.056193184344151881e+00,2.298567179475239364e+00
8.440627130187815519e-01,4.939839660221331030e+00,2.592660892476026380e-01,1.445312400809891651e+00,4.191335995185740515e+00,3.103699938374104850e+00,5.238089147907929455e-01
7.523290636475372661e-01,4.209268854558775530e+00,9.246985097217307326e-01,1.148383986380360877e+00,3.822412003031486982e+00,2.575235639380710317e+00,1.313079289039781550e+00
1.554629555094417581e+00,4.291305362648818011e+00,8.797510396012327982e-01,2.091078082531571791e+00,3.810523734342362800e+00,1.558314685202637051e+00,1.492517942840391187e+00
